,Unnamed: 0,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
332,332,934,Axel Tuanzebe,8,311,0,0.0,0,0.0,0,0,2,0,D S,Manchester United,0,0.0,0.6698964536190033,0.6698964536190033
333,333,971,Harry Winks,15,854,0,0.0614713449031114,0,0.1899810172617435,4,4,5,0,M S,Tottenham,0,0.0614713449031114,3.745244171470404,3.640523344278336
334,334,978,Sam Johnstone,37,3330,0,0.0,1,0.1101169809699058,0,1,1,0,GK,West Bromwich Albion,0,0.0,2.627215836197138,2.517098855227232
335,335,987,Joseph Gomez,7,594,0,0.0,0,0.0654292702674865,0,1,0,0,D S,Liverpool,0,0.0,2.0854201316833496,2.019990861415863
336,336,1013,Sam Field,3,56,0,0.0,0,0.0,0,0,0,0,S,West Bromwich Albion,0,0.0,0.0,0.0
337,337,1042,Tom Davies,24,1343,0,0.1774021964520216,1,0.9561843797564508,7,6,3,0,D M S,Everton,0,0.1774021964520216,3.084038410335779,2.5864775255322456
338,338,1084,Jonjoe Kenny,4,81,0,0.0,0,0.0,0,0,0,0,D S,Everton,0,0.0,0.2406445145606994,0.2406445145606994
339,339,1208,Felipe Anderson,2,2,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0503686591982841,0.0503686591982841
340,340,1245,Emerson,2,88,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0,0.0
341,341,1304,Moise Kean,2,10,0,0.0223457217216491,0,0.0,1,0,0,0,S,Everton,0,0.0223457217216491,0.0223457217216491,0.0
342,342,1379,Allan,23,1961,0,0.2417211476713419,0,0.6682764049619436,7,15,6,0,M S,Everton,0,0.2417211476713419,8.989606201648712,8.348410055041313
343,343,1682,Islam Slimani,1,17,0,0.1003691926598548,0,0.076834462583065,1,1,0,0,S,Leicester,0,0.1003691926598548,0.1772036552429199,0.0
344,344,1683,Ryan Fraser,18,920,0,0.9030798394232988,2,2.168529823422432,13,25,0,1,F M S,Newcastle United,0,0.9030798394232988,2.994263719767332,1.3422147808596492
345,345,1685,Ahmed Elmohamady,14,823,0,0.3412727639079094,0,0.989466428756714,9,13,2,0,D S,Aston Villa,0,0.3412727639079094,2.426968083716929,1.610212274827063
346,346,1689,Jake Livermore,18,1247,0,0.2815371192991733,0,0.1757232453674078,5,5,2,1,M S,West Bromwich Albion,0,0.2815371192991733,2.1714075841009617,1.860429456457496
347,347,1691,Robert Snodgrass,11,533,0,0.2063673846423626,0,0.5400325320661068,4,3,2,0,M S,"West Bromwich Albion,West Ham",0,0.2063673846423626,0.8308929689228535,0.1663087736815214
348,348,1699,Shkodran Mustafi,3,43,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.0647247657179832,0.0647247657179832
349,349,1719,Javier Manquillo,13,823,0,0.0231618583202362,0,0.2976967543363571,1,5,1,0,D S,Newcastle United,0,0.0231618583202362,1.4320279778912663,1.111169352196157
350,350,1735,Jack Stephens,18,1544,0,0.8943033330142498,0,0.4556563608348369,6,6,2,0,D M S,Southampton,0,0.8943033330142498,3.081087851896882,2.751403072848916
351,351,1739,Eric Bailly,11,826,0,0.0487859137356281,0,0.0,1,0,3,0,D S,Manchester United,0,0.0487859137356281,1.1188668683171272,1.1188668683171272
352,352,1747,Kevin Long,8,635,0,0.6100033670663834,0,0.0173680447041988,2,1,2,0,D S,Burnley,0,0.6100033670663834,0.502235908061266,0.502235908061266
353,353,1748,Lys Mousset,11,284,0,0.8426320925354958,0,0.4371888861060142,4,3,0,0,F S,Sheffield United,0,0.8426320925354958,1.540307693183422,0.2604867666959762
354,354,1749,Rob Holding,29,2458,0,0.7339209318161011,1,0.2006827779114246,14,4,2,0,D S,Arsenal,0,0.7339209318161011,7.34342236071825,7.1032626032829285
355,355,1750,Ainsley Maitland-Niles,26,1719,0,0.7961910218000412,0,0.8219911437481642,12,6,2,0,D M S,"Arsenal,West Bromwich Albion",0,0.7961910218000412,5.96847414970398,5.051884198561311
356,356,1760,Arthur Masuaku,12,1017,0,0.4290256863459945,2,2.595891861245036,6,11,2,0,D M,West Ham,0,0.4290256863459945,4.273891273885965,1.791139980778098
357,357,1785,Nampalys Mendy,23,1463,0,0.0776135493069887,1,0.1831552386283874,4,5,5,0,M S,Leicester,0,0.0776135493069887,3.487958556041121,3.3244198374450207
358,358,1823,Lucas Digne,29,2593,0,0.449756165035069,7,5.960716728121042,12,45,2,1,D M,Everton,0,0.449756165035069,10.744329296052456,6.58903606235981
359,359,1828,Alex Telles,8,606,0,0.1245090756565332,2,0.7529142946004868,4,11,0,0,D S,Manchester United,0,0.1245090756565332,2.791853249073029,2.7112308740615845
360,360,2164,Pablo Hernández,16,403,0,1.4201896078884602,2,0.8602723628282547,15,6,1,0,M S,Leeds,0,1.4201896078884602,4.210413835477084,2.021953027229756
361,361,2190,Vicente Guaita,37,3330,0,0.0,0,0.0,0,0,2,0,GK,Crystal Palace,0,0.0,1.4324403442442415,1.4324403442442415
362,362,2254,Mateo Kovacic,27,1833,0,0.9314172859303652,1,1.9152584234252568,23,21,4,0,M S,Chelsea,0,0.9314172859303652,14.808724199421704,13.03579165134579
363,363,2259,Kiko Casilla,3,270,0,0.0,0,0.0,0,0,0,0,GK,Leeds,0,0.0,0.2695687487721443,0.2695687487721443
364,364,2280,Jonny,7,505,0,0.0517046526074409,0,0.0509008131921291,1,2,0,0,D,Wolverhampton Wanderers,0,0.0517046526074409,0.333493878133595,0.2308884216472506
365,365,2310,Alphonse Areola,36,3240,0,0.0,0,0.0,0,0,2,0,GK,Fulham,0,0.0,3.555330414324999,3.555330414324999
366,366,2328,Thomas Partey,23,1453,0,0.9571243599057198,2,1.121044723317027,22,12,5,0,M S,Arsenal,0,0.9571243599057198,7.060513250529766,5.659219685941935
367,367,2383,André Gomes,28,1574,0,0.4271286996081471,1,1.0544508751481771,14,15,3,0,M S,Everton,0,0.4271286996081471,5.508419404737651,4.376286745071411
368,368,2385,Mat Ryan,14,1260,0,0.0,0,0.0603272691369056,0,1,1,0,GK,"Arsenal,Brighton",0,0.0,1.6561843641102314,1.6561843641102314
369,369,2446,Dani Ceballos,25,1613,0,0.6592579409480095,3,2.578971767798066,13,27,4,0,M S,Arsenal,0,0.6592579409480095,9.275826007127762,8.116632506251335
370,370,2498,Aymeric Laporte,16,1335,0,0.8423399478197098,0,0.5778953805565834,6,5,1,0,D S,Manchester City,0,0.8423399478197098,6.243810184299946,6.243810184299946
371,371,2958,Oleksandr Zinchenko,19,1383,0,0.5704226912930608,0,1.0854990985244513,14,15,0,0,D M S,Manchester City,0,0.5704226912930608,8.935375776141882,8.22798054292798
372,372,3231,Kamil Grosicki,3,151,0,0.1092490777373313,1,0.5663558542728424,3,3,0,0,M S,West Bromwich Albion,0,0.1092490777373313,0.1650134623050689,0.0179620739072561
373,373,3303,Ricardo Pereira,15,954,0,0.3633937835693359,1,0.7606745809316635,7,10,3,0,D M S,Leicester,0,0.3633937835693359,4.405820306390524,3.736775744706392
374,374,3304,Maxime Le Marchand,2,118,0,0.0095063298940658,0,0.0,1,0,2,0,D S,Fulham,0,0.0095063298940658,0.2469165474176406,0.2469165474176406
375,375,3420,Fabinho,30,2563,0,0.3624893203377723,0,0.2980618309229612,10,4,6,0,D M S,Liverpool,0,0.3624893203377723,11.8080262131989,11.55500503256917
376,376,3696,Morgan Sanson,9,291,0,0.0263571375980973,0,0.108452171087265,2,1,3,0,M S,Aston Villa,0,0.0263571375980973,0.3018136359751224,0.1933614648878574
377,377,3979,Ahmed Hegazy,1,90,0,0.0,0,0.0,0,0,0,0,D,West Bromwich Albion,0,0.0,0.184028148651123,0.184028148651123
378,378,4401,Emiliano Martinez,38,3420,0,0.0,0,0.1229233592748642,0,2,1,0,GK,Aston Villa,0,0.0,3.730909232981503,3.607985866256058
379,379,4764,Jean-Philippe Gbamin,1,9,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0
380,380,4866,Aboubakar Kamara,11,303,0,0.6549202371388674,0,0.3289689794182777,4,6,1,1,F M S,Fulham,0,0.6549202371388674,1.1032148711383345,0.1823261920362711
381,381,4918,Patrick Cutrone,2,21,0,0.0714575052261352,0,0.0,1,0,0,0,S,Wolverhampton Wanderers,0,0.0714575052261352,0.0714575052261352,0.0
382,382,5061,Kepa,7,582,0,0.0,0,0.0,0,0,1,0,GK S,Chelsea,0,0.0,0.3050243984907865,0.3050243984907865
383,383,5245,Bernardo,3,201,0,0.3176677823066711,0,0.1736506521701812,4,2,0,0,D M S,Brighton,0,0.3176677823066711,0.2733000218868255,0.0921647250652313
384,384,5247,Naby Keita,10,525,0,0.3932588808238506,0,0.9129509925842284,9,6,1,0,M S,Liverpool,0,0.3932588808238506,3.590221043676138,2.329714197665453
385,385,5274,Michael Hector,4,266,0,0.0863973423838615,0,0.0194981582462787,1,1,2,0,D S,Fulham,0,0.0863973423838615,0.4653734043240547,0.4458752647042274
386,386,5552,Nick Pope,32,2880,0,0.0,0,0.0860504880547523,0,2,1,0,GK,Burnley,0,0.0,1.177935130894184,1.0918846428394318
387,387,5562,Rekeem Harper,2,27,0,0.0295953508466482,0,0.0,1,0,0,0,S,West Bromwich Albion,0,0.0295953508466482,0.0382114611566066,0.0086161103099584
388,388,5569,Rhian Brewster,26,1094,0,1.8664526930078864,0,1.7666287925094366,24,11,1,0,F M S,Sheffield United,0,1.8664526930078864,3.923127655871213,0.7244091304019094
389,389,5590,Tosin Adarabioyo,33,2955,0,1.5607313411310315,0,0.3087302632629871,18,5,1,0,D,Fulham,0,1.5607313411310315,5.666259252466261,5.607971766032279
390,390,5603,Aaron Ramsdale,37,3330,0,0.0,0,0.0535708516836166,0,1,1,0,GK,Sheffield United,0,0.0,2.794618306681514,2.7410474624484777
391,391,5708,Fernando Marçal,12,609,0,0.0745545458048582,0,0.127291914075613,2,3,2,0,D M S,Wolverhampton Wanderers,0,0.0745545458048582,1.9878662656992676,1.82105128839612
392,392,5973,Kenny Tete,22,1483,0,0.2111263517290353,1,0.9065484516322612,7,19,3,0,D S,Fulham,0,0.2111263517290353,3.743920776993036,2.755570685490966
393,393,6044,Charlie Taylor,28,2340,0,0.1145160812884569,1,1.5903598442673683,3,12,1,0,D S,Burnley,0,0.1145160812884569,4.609695740044117,4.19346784055233
394,394,6050,Davy Pröpper,7,201,0,0.138562518171966,0,0.0,4,0,0,0,M S,Brighton,0,0.138562518171966,0.2699494138360023,0.1942280754446983
395,395,6051,Dale Stephens,7,258,0,0.082269238308072,0,0.0,3,0,1,0,M S,Burnley,0,0.082269238308072,0.2412488982081413,0.1589796580374241
396,396,6054,Ederson,35,3150,0,0.0,1,0.3033580780029297,0,1,3,0,GK,Manchester City,0,0.0,7.552845496684313,7.249487441033125
397,397,6062,Isaac Hayden,24,1946,0,0.6148466067388654,0,0.2424964709207415,16,7,8,0,D M S,Newcastle United,0,0.6148466067388654,4.556474668905139,4.0891827661544085
398,398,6067,Terence Kongolo,1,90,0,0.0,0,0.0,0,0,0,0,D,Fulham,0,0.0,0.3735769391059875,0.3735769391059875
399,399,6122,Douglas Luiz,33,2807,0,1.3188335550948975,2,2.4181482968851924,26,19,8,1,M S,Aston Villa,0,1.3188335550948975,9.615895634517074,7.108103701844811
400,400,6162,Cengiz Ünder,9,259,0,0.2526032058522105,2,1.664034228771925,9,6,0,0,M S,Leicester,0,0.2526032058522105,2.688693110831082,1.0227039009332657
401,401,6163,Nélson Semedo,33,2904,0,1.1767428312450647,1,0.8196329893544316,22,19,5,0,D M,Wolverhampton Wanderers,0,1.1767428312450647,7.286724575795233,5.929641871713102
402,402,6231,José Izquierdo,1,7,0,0.0168067831546068,0,0.0,1,0,0,0,S,Brighton,0,0.0168067831546068,0.0666134878993034,0.0498067028820514
403,403,6249,Davinson Sánchez,18,1488,0,0.8006941750645638,0,0.0205302126705646,5,1,1,0,D S,Tottenham,0,0.8006941750645638,5.34808811545372,5.34808811545372
404,404,6273,Robin Koch,17,1124,0,0.5145197957754135,0,0.1258082035928964,9,4,1,0,D M S,Leeds,0,0.5145197957754135,4.6775881461799145,4.5231566950678825
405,405,6274,Andriy Yarmolenko,15,343,0,0.3100077696144581,1,0.7814441211521626,7,5,3,0,M S,West Ham,0,0.3100077696144581,1.4537306912243366,0.9313923269510268
406,406,6350,Jayson Molumby,1,1,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0,0.0
407,407,6369,Ethan Ampadu,25,2095,0,0.1944530010223388,0,0.9830160085111856,7,11,3,0,D M S,Sheffield United,0,0.1944530010223388,3.26227830350399,2.9991700667887926
408,408,6377,Joe Rodon,12,730,0,0.0183293726295232,0,0.0,1,0,0,0,D S,Tottenham,0,0.0183293726295232,1.4196595326066015,1.4196595326066015
409,409,6418,Hamza Choudhury,10,312,0,0.4477978311479091,0,0.0,4,0,1,0,M S,Leicester,0,0.4477978311479091,2.327858991920948,1.9456675946712492
410,410,6434,Franck Zambo,36,2582,0,1.4385464852675796,3,2.301115034148097,34,28,6,0,M S,Fulham,0,1.4385464852675796,8.766743932850659,6.624086673371494
411,411,6477,Cenk Tosun,5,37,0,0.0,0,0.0740792751312255,0,1,2,0,S,Everton,0,0.0,0.1080664992332458,0.0339872203767299
412,412,6492,Reiss Nelson,2,59,0,0.0569170899689197,0,0.0,1,0,0,0,S,Arsenal,0,0.0569170899689197,0.3480397351086139,0.2911226451396942
413,413,6504,Michael Obafemi,3,47,0,0.0,0,0.0549185536801815,0,1,0,0,S,Southampton,0,0.0,0.1489026863127946,0.1489026863127946
414,414,6532,Martin Dubravka,13,1170,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,2.120249611325562,2.120249611325562
415,415,6736,Ibrahima Diallo,21,909,0,0.543974757194519,0,0.2282119374722242,5,7,2,0,M S,Southampton,0,0.543974757194519,2.6485692746937275,2.3911235444247723
416,416,6822,Lee Peltier,4,230,0,0.0,0,0.0223217345774173,0,1,1,0,D S,West Bromwich Albion,0,0.0,0.1783158220350742,0.1559940874576568
417,417,6840,Neeskens Kebano,5,112,0,0.2724298546090722,0,0.0,6,0,0,0,M S,Fulham,0,0.2724298546090722,0.2416716525331139,0.0205275118350982
418,418,6842,Alireza Jahanbakhsh,20,466,0,1.8732194174081087,1,3.1335632503032684,18,9,3,0,D F M S,Brighton,0,1.8732194174081087,5.288835829123855,2.52194894105196
419,419,6843,David Button,1,90,0,0.0,0,0.0,0,0,0,0,GK,West Bromwich Albion,0,0.0,0.0,0.0
420,420,6849,Rui Patrício,36,3240,0,0.0,0,0.0,0,0,1,0,GK,Wolverhampton Wanderers,0,0.0,1.2272866610437632,1.2272866610437632
421,421,6852,Matt Doherty,17,1228,0,0.3638824336230755,2,0.7646760381758213,3,11,2,1,D M S,Tottenham,0,0.3638824336230755,4.369955110363662,3.785172172822058
422,422,6856,Rúben Vinagre,2,173,0,0.0,0,0.0,0,0,0,0,D S,Wolverhampton Wanderers,0,0.0,0.1787466183304786,0.1787466183304786
423,423,6875,Rúnar Alex Rúnarsson,1,11,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.0,0.0
424,424,6880,Edouard Mendy,31,2748,0,0.0,0,0.0,0,0,2,0,GK,Chelsea,0,0.0,4.780523473396897,4.780523473396897
425,425,6923,Mohammed Salisu,11,746,0,0.4632621482014656,0,0.1721573732793331,3,2,0,0,D S,Southampton,0,0.4632621482014656,1.8002901934087276,1.750070109963417
426,426,6932,Okay Yokuslu,16,1328,0,0.7194971535354853,1,0.4425205867737531,12,6,4,0,M S,West Bromwich Albion,0,0.7194971535354853,2.787972804158926,2.3611945174634457
427,427,6962,Robin Olsen,7,630,0,0.0,0,0.0,0,0,1,0,GK,Everton,0,0.0,0.8195910453796387,0.8195910453796387
428,428,7077,Denis Odoi,3,270,0,0.040025670081377,0,0.0501923933625221,2,1,1,0,D,Fulham,0,0.040025670081377,0.4257061406970024,0.3856804743409157
429,429,7078,Sean Longstaff,22,1391,0,0.8264288203790784,1,0.9400976076722144,15,13,2,0,M S,Newcastle United,0,0.8264288203790784,3.000582457520068,1.707065629772842
430,430,7184,Tim Ream,7,630,0,0.0,0,0.0,0,0,0,0,D,Fulham,0,0.0,0.8088049665093422,0.8088049665093422
431,431,7187,Sergio Reguilón,27,2258,0,1.1595538258552551,3,2.0991002712398767,20,17,5,0,D M S,Tottenham,0,1.1595538258552551,8.529953263700008,6.114481773227453
432,432,7280,Yan Valery,3,95,0,0.2929137125611305,0,0.0916099846363067,2,1,0,0,D S,Southampton,0,0.2929137125611305,0.4703280627727508,0.1774143576622009
433,433,7298,Ben White,35,3118,0,0.4792181812226772,0,0.9432324087247252,10,8,3,1,D M,Brighton,0,0.4792181812226772,8.247872069478035,7.806982047855854
434,434,7326,Kayne Ramsay,1,90,0,0.0,0,0.0,0,0,1,0,D,Southampton,0,0.0,0.0165767464786767,0.0165767464786767
435,435,7332,Max Kilman,18,1291,0,0.3080163653939962,1,0.3130578696727752,6,5,4,0,D S,Wolverhampton Wanderers,0,0.3080163653939962,2.029524303972721,1.8352278247475624
436,436,7376,Ozan Kabak,9,807,0,0.0860281661152839,0,0.0293869115412235,1,1,3,0,D,Liverpool,0,0.0860281661152839,1.8639117367565632,1.8639117367565632
437,437,7383,Josh Benson,6,257,0,0.2044141143560409,0,0.0,2,0,0,0,M S,Burnley,0,0.2044141143560409,0.1573013477027416,0.1324695982038974
438,438,7459,Will Norris,1,90,0,0.0,0,0.0476219616830349,0,1,0,0,GK,Burnley,0,0.0,0.0933512076735496,0.0457292459905147
439,439,7589,Wesley Fofana,28,2274,0,1.3763294033706188,0,0.2828555423766374,11,6,7,0,D S,Leicester,0,1.3763294033706188,7.294468946754932,7.199470266699791
440,440,7689,Ben Godfrey,30,2592,0,0.793114734813571,2,0.9784832503646612,14,4,4,0,D S,Everton,0,0.793114734813571,5.446373807266355,4.76213969103992
441,441,7691,Jamal Lewis,24,1824,0,0.1195766255259513,1,0.9897835236042738,3,14,4,0,D S,Newcastle United,0,0.1195766255259513,4.688646201044321,3.727763444185257
442,442,7702,Dean Henderson,12,1032,0,0.0,0,0.0,0,0,2,0,GK S,Manchester United,0,0.0,1.2811798937618732,1.2811798937618732
443,443,7703,John Egan,30,2538,0,0.466965215280652,1,0.6186049580574036,13,3,7,1,D S,Sheffield United,0,0.466965215280652,4.366980524733663,3.7249679192900658
444,444,7704,Chris Basham,30,2512,0,0.577197253704071,1,1.066536583006382,9,12,4,0,D M,Sheffield United,0,0.577197253704071,7.344193063676357,6.029548591002822
445,445,7705,Jack O&#039;Connell,2,180,0,0.0,0,0.0,0,0,0,0,D,Sheffield United,0,0.0,0.0,0.0
446,446,7706,George Baldock,31,2697,0,1.3163325786590576,2,2.551621049642563,13,17,6,0,D,Sheffield United,0,1.3163325786590576,6.49802222289145,4.445407556369901
447,447,7707,Enda Stevens,29,2610,0,1.4472226575016975,0,1.5896783545613289,16,16,6,0,D M,Sheffield United,0,1.4472226575016975,8.0620126593858,6.282961778342724
448,448,7708,John Lundstram,28,2034,0,1.8757738769054413,2,1.4599024429917336,20,20,8,1,M S,Sheffield United,0,1.114605039358139,7.169211085885763,5.258822595700622
449,449,7709,John Fleck,30,2486,0,0.5031575364992023,2,2.3917014515027404,17,33,3,0,M S,Sheffield United,0,0.5031575364992023,6.323818311095238,4.64961108006537
450,450,7710,Oliver Norwood,31,2149,0,0.4300555307418108,0,1.1965653151273727,11,28,6,0,M S,Sheffield United,0,0.4300555307418108,5.026410516351461,4.334151389077306
451,451,7724,Wesley,3,14,0,0.0328821875154972,0,0.0,1,0,0,0,S,Aston Villa,0,0.0328821875154972,0.118235345929861,0.0853531584143638
452,452,7817,Zack Steffen,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,0.349734753370285,0.349734753370285
453,453,7904,Caoimhin Kelleher,2,180,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,0.4479269683361053,0.4479269683361053
454,454,7983,Daniel N&#039;Lundulu,13,82,0,0.0264672767370939,0,0.0303087960928678,1,1,0,0,S,Southampton,0,0.0264672767370939,0.0567760728299617,0.0264672767370939
455,455,7988,Billy Gilmour,5,256,0,0.0511343106627464,0,0.1236583553254604,1,3,0,0,M S,Chelsea,0,0.0511343106627464,0.5436719954013824,0.4064304232597351
456,456,8016,Matthew Longstaff,5,376,0,0.0,0,0.3137078955769539,0,2,0,0,M S,Newcastle United,0,0.0,0.4224841073155403,0.108776219189167
457,457,8040,Marvelous Nakamba,13,757,0,0.0330835282802581,0,0.0593339893966913,2,2,3,0,M S,Aston Villa,0,0.0330835282802581,0.8930098544806242,0.8114342261105776
458,458,8045,Eric Garcia,6,378,0,0.074636623263359,0,0.0083229877054691,2,1,0,0,D S,Manchester City,0,0.074636623263359,0.8594759479165077,0.7848393097519875
459,459,8075,Brandon Williams,3,95,0,0.0,0,0.0312060713768005,0,1,0,0,D S,Manchester United,0,0.0,0.0312060713768005,0.0312060713768005
460,460,8109,Niels Nkounkou,1,70,0,0.0169598218053579,0,0.0,1,0,1,0,D,Everton,0,0.0169598218053579,0.030957642942667,0.013997821137309
461,461,8127,Amad Diallo Traore,2,85,0,0.0,1,0.0540545880794525,0,1,0,0,M S,Manchester United,0,0.0,0.0540545880794525,0.0
462,462,8150,Anthony Gordon,3,87,0,0.0,0,0.0191399920731782,0,1,0,0,M S,Everton,0,0.0,0.188504796475172,0.188504796475172
463,463,8158,Scott Carson,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,0.0,0.0
464,464,8180,Owen Otasowie,6,186,0,0.745342324487865,1,0.388768583536148,4,2,1,0,M S,Wolverhampton Wanderers,0,0.745342324487865,1.38275361713022,0.3015331448987126
465,465,8204,Neco Williams,6,252,0,0.0862252078950405,0,0.1933987140655517,2,3,1,0,D S,Liverpool,0,0.0862252078950405,1.0746421925723553,0.7950182408094406
466,466,8222,Japhet Tanganga,6,496,0,0.2007766850292682,0,0.5815756916999817,2,1,2,0,D,Tottenham,0,0.2007766850292682,1.399339895695448,0.8177642039954662
467,467,8224,William Smallbone,3,174,0,0.0460923835635185,0,0.0,1,0,0,0,M S,Southampton,0,0.0460923835635185,0.1866143904626369,0.1405219994485378
468,468,8227,Oskar Buur,1,20,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0
469,469,8286,Jack Robinson,10,789,0,0.6710573434829712,1,0.6712545156478882,5,1,3,0,D S,Sheffield United,0,0.6710573434829712,1.925600504502654,1.925600504502654
470,470,8323,Josh Brownhill,32,2769,0,1.518221689388156,1,0.8575841337442398,34,18,2,0,M S,Burnley,0,1.518221689388156,5.99607403203845,4.790278086438775
471,471,8351,Ki-Jana Hoever,12,568,0,0.0574560351669788,0,0.1842529661953449,1,3,1,0,D S,Wolverhampton Wanderers,0,0.0574560351669788,1.2225440330803394,1.020937990397215
472,472,8366,João Virgínia,1,48,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0
473,473,8380,Pablo Marí,10,900,0,0.0405227430164814,0,0.0542439483106136,2,1,2,0,D,Arsenal,0,0.0405227430164814,3.604974582791328,3.590738072991371
474,474,8482,Bailey Peacock-Farrell,4,360,0,0.0,0,0.0,0,0,0,0,GK,Burnley,0,0.0,0.0077309235930442,0.0077309235930442
475,475,8493,Jake Vokins,1,69,0,0.0,0,0.0370409600436687,0,1,0,0,D,Southampton,0,0.0,0.172543928027153,0.1355029791593551
476,476,8511,Alexandre Jankewitz,2,2,0,0.0,0,0.0,0,0,0,1,M S,Southampton,0,0.0,0.0920088216662406,0.0920088216662406
477,477,8566,Joel Mumbongo,4,33,0,0.0,0,0.0,0,0,1,0,S,Burnley,0,0.0,0.0,0.0
478,478,8704,Marek Rodák,2,180,0,0.0,0,0.0,0,0,0,0,GK,Fulham,0,0.0,0.0205275118350982,0.0205275118350982
479,479,8715,Illan Meslier,35,3150,0,0.0,0,0.0421973243355751,0,1,0,0,GK,Leeds,0,0.0,5.9292939798906446,5.88709666300565
480,480,8716,Luke Ayling,38,3400,0,1.4397504469379785,0,2.9888541754335165,24,26,7,0,D M,Leeds,0,1.4397504469379785,14.196261551231146,11.8843642459251
481,481,8721,Jamie Shackleton,13,446,0,0.0,0,0.1208776850253343,0,2,0,0,D M S,Leeds,0,0.0,2.1937082447111607,2.1937082447111607
482,482,8723,Ian Poveda-Ocampo,14,322,0,0.6604137122631073,0,1.2583120367489755,5,5,0,0,S,Leeds,0,0.6604137122631073,2.0228553167544305,0.1041295919567346
483,483,8756,Dara O&#039;Shea,28,2098,0,0.0642527882009744,0,0.1192917684093117,3,5,3,0,D S,West Bromwich Albion,0,0.0642527882009744,1.898305383510888,1.8384410347789528
484,484,8757,Romaine Sawyers,19,1495,0,0.1499063465744257,0,0.6822901219129562,4,6,3,0,M S,West Bromwich Albion,0,0.1499063465744257,1.843244545161724,1.1865131705999374
485,485,8758,Kyle Edwards,5,110,0,0.1188157871365547,0,0.0213788375258445,2,1,0,0,M S,West Bromwich Albion,0,0.1188157871365547,0.1922821402549743,0.0520875193178653
486,486,8777,Vitinha,19,500,0,0.6649113791063428,1,0.7201349353417754,8,12,0,0,M S,Wolverhampton Wanderers,0,0.6649113791063428,1.9456948544830084,1.477343654260039
487,487,8852,Konstantinos Tsimikas,2,4,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0.0,0.0,0.0
488,488,8864,Matthew Cash,28,2389,0,0.2478914381936192,2,1.90566261485219,9,21,6,1,D,Aston Villa,0,0.2478914381936192,6.5916025741025805,5.0334595097228885
489,489,8868,Liam Delap,1,39,0,0.0640851706266403,0,0.0,1,0,0,0,S,Manchester City,0,0.0640851706266403,0.0640851706266403,0.0
490,490,8905,Conor Townsend,25,2237,0,0.8228233018890023,2,2.648506863042712,11,23,0,0,D M,West Bromwich Albion,0,0.8228233018890023,6.119822977110744,3.785737063735724
491,491,8918,Max Lowe,8,554,0,0.0867581162601709,0,0.1874984353780746,2,2,1,0,D S,Sheffield United,0,0.0867581162601709,1.304746650159359,1.0304901078343391
492,492,8919,Leif Davis,2,28,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.2329990118741989,0.2329990118741989
493,493,8940,Antonee Robinson,28,2158,0,0.467749074101448,0,2.032745026051998,10,29,4,1,D M S,Fulham,0,0.467749074101448,7.802951233461499,6.3960442235693336
494,494,8941,Jacob Ramsey,22,593,0,0.5745489113032818,0,0.2119083032011985,11,6,0,0,M S,Aston Villa,0,0.5745489113032818,2.227643296122551,1.6948828250169754
495,495,8965,Vladimir Coufal,33,2966,0,1.3991486802697182,6,6.0370487524196506,15,44,3,0,D M,West Ham,0,1.3991486802697182,14.375002805143597,8.324509352445602
496,496,8966,Filip Krovinovic,11,537,0,0.2156818900257349,0,0.1718748062849044,8,5,0,0,M S,West Bromwich Albion,0,0.2156818900257349,0.6958095971494913,0.4774555675685406
497,497,9082,Lewis Richardson,2,2,0,0.0,0,0.0,0,0,0,0,S,Burnley,0,0.0,0.0,0.0
498,498,9086,Rhys Williams,9,661,0,0.5532400980591774,0,0.2222053408622741,7,2,0,0,D S,Liverpool,0,0.5532400980591774,2.306015744805336,2.1871695667505264
499,499,9098,Robert Sánchez,26,2340,0,0.0,0,0.0256149489432573,0,1,2,0,GK,Brighton,0,0.0,3.047397129237652,3.02178218215704
500,500,9099,Andi Zeqiri,9,138,0,1.0259475894272327,0,0.112493097782135,7,1,0,0,S,Brighton,0,1.0259475894272327,0.8297773823142052,0.485275536775589
501,501,9154,Elliot Anderson,1,3,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.0,0.0
